"Content ID","Content Type",Category,"Reaction Type",Score,agg_score
2d949603-6676-4402-900b-2c2c78315ea0,audio,culture,like,50,66579
2d949603-6676-4402-900b-2c2c78315ea0,audio,culture,dislike,10,66579
2d949603-6676-4402-900b-2c2c78315ea0,audio,culture,indifferent,20,66579
2d949603-6676-4402-900b-2c2c78315ea0,audio,culture,heart,60,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,10,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,15,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,45,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,10,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,70,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,worried,12,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,disgust,0,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,love,65,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,love,65,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,adore,72,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,peeking,35,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,love,65,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,"super love",75,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,like,50,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,adore,72,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,heart,60,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,indifferent,20,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,disgust,0,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,cherish,70,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,scared,15,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,cherish,70,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,disgust,0,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,dislike,10,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,interested,30,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,peeking,35,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,"super love",75,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,want,70,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,want,70,66579
259cd56f-b017-4a41-81a7-f26ce9b35092,video,culture,interested,30,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,worried,12,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,hate,5,66579
259cd56f-b017-4a41-81a7-f26ce9b35092,video,culture,intrigued,45,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,peeking,35,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,60,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,30,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,45,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,indifferent,20,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,intrigued,45,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,scared,15,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,scared,15,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,like,50,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,dislike,10,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,worried,12,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,worried,12,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,hate,5,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,intrigued,45,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,cherish,70,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,peeking,35,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,cherish,70,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,cherish,70,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,worried,12,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,dislike,10,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,love,65,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,want,70,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,interested,30,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,disgust,0,66579
259cd56f-b017-4a41-81a7-f26ce9b35092,video,culture,adore,72,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,like,50,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,heart,60,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,interested,30,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,worried,12,66579
497da46d-d5d5-45b0-827a-f2b75d7bf4c2,photo,culture,indifferent,20,66579
5fbbdd47-e1ca-4cd4-bb24-dd0eb03f99b0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,adore,72,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,45,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,60,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,want,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,like,50,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,15,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,15,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,20,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,10,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,disgust,0,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,worried,12,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,heart,60,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,45,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,dislike,10,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,30,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,"super love",75,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,interested,30,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,20,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,indifferent,20,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,love,65,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,disgust,0,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,intrigued,45,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,cherish,70,66579
3724de8a-ec2f-4021-a3f1-605d551da9d0,video,culture,scared,15,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,want,70,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,like,50,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,scared,15,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,like,50,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,hate,5,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,worried,12,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,disgust,0,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,love,65,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,interested,30,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,indifferent,20,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,disgust,0,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,scared,15,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,cherish,70,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,"super love",75,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,hate,5,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,hate,5,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,intrigued,45,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,dislike,10,66579
da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,GIF,culture,interested,30,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,60,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,20,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,20,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,20,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,disgust,0,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,disgust,0,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,indifferent,20,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,intrigued,45,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,scared,15,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,worried,12,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,hate,5,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,love,65,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,peeking,35,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,60,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,want,70,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,heart,60,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,intrigued,45,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,adore,72,66579
be85274a-28f1-4c6d-9ea1-7b20d1e0c66f,photo,culture,hate,5,66579
dc78a872-9057-4a8e-9a25-a1c407c1b7c9,audio,culture,intrigued,45,66579
dc78a872-9057-4a8e-9a25-a1c407c1b7c9,audio,culture,intrigued,45,66579
dc78a872-9057-4a8e-9a25-a1c407c1b7c9,audio,culture,worried,12,66579
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,audio,culture,dislike,10,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,dislike,10,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,70,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,70,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,70,66579
cebae43b-4f77-4689-86e0-66fb107d5eef,GIF,culture,indifferent,20,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,scared,15,66579
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,0,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,love,65,66579
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,heart,60,66579
c6f6e0f3-9fae-4bf9-abb3-cd7248a51061,audio,culture,intrigued,45,66579
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,0,66579
567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,video,culture,love,65,66579
cebae43b-4f77-4689-86e0-66fb107d5eef,GIF,culture,indifferent,20,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,dislike,10,66579
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,heart,60,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,scared,15,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,50,66579
cebae43b-4f77-4689-86e0-66fb107d5eef,GIF,culture,indifferent,20,66579
cebae43b-4f77-4689-86e0-66fb107d5eef,GIF,culture,indifferent,20,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,like,50,66579
b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,culture,love,65,66579
b814490f-ff17-4f98-8fb0-cade9c2d8e61,GIF,culture,love,65,66579
693b5f91-52b1-4464-916c-91adccbec996,photo,culture,scared,15,66579
b2344491-76af-4b2c-b569-e9af85298b30,video,culture,want,70,66579
30c8a141-2c2e-4272-8854-ff5673509652,audio,culture,scared,15,66579
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,photo,culture,disgust,0,66579
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,photo,culture,indifferent,20,66579
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,photo,culture,indifferent,20,66579
42afb980-6f27-40d3-962e-bff8eada090f,GIF,culture,cherish,70,66579
ac120787-f331-497f-8733-7cd63dfd36b6,GIF,culture,cherish,70,66579
ac120787-f331-497f-8733-7cd63dfd36b6,GIF,culture,interested,30,66579
ac120787-f331-497f-8733-7cd63dfd36b6,GIF,culture,interested,30,66579
ac120787-f331-497f-8733-7cd63dfd36b6,GIF,culture,intrigued,45,66579
ac120787-f331-497f-8733-7cd63dfd36b6,GIF,culture,cherish,70,66579
d147ab3c-4097-4eec-b4dc-480e4ece801b,audio,culture,indifferent,20,66579
d147ab3c-4097-4eec-b4dc-480e4ece801b,audio,culture,disgust,0,66579
d147ab3c-4097-4eec-b4dc-480e4ece801b,audio,culture,dislike,10,66579
d147ab3c-4097-4eec-b4dc-480e4ece801b,audio,culture,heart,60,66579
8f12f846-7528-4516-aa7c-f937d868c904,GIF,culture,want,70,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,35,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,love,65,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,35,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,35,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,35,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,disgust,0,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,love,65,66579
bd656a40-09c1-4219-8210-e667136e3734,GIF,culture,peeking,35,66579
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,worried,12,66579
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,worried,12,66579
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,love,65,66579
a82b8250-08aa-47a5-97c4-19f30f236179,audio,culture,worried,12,66579
6ddba21a-cc51-4bbd-b38d-02df5cec5f68,audio,culture,dislike,10,66579
25c36533-1de5-4d82-879b-86180503cf8d,photo,travel,worried,12,64880
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,60,64880
15dc9c91-11a7-45d6-ba68-107e6d4dcf7b,audio,travel,heart,60,64880
410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,10,64880
410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,10,64880
410c757b-918f-4c71-892b-2e6e7697bd86,video,travel,dislike,10,64880
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,50,64880
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,50,64880
a168836d-7a74-41e2-a8ae-809fa556c8a0,photo,travel,like,50,64880
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,30,64880
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,hate,5,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,heart,60,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,heart,60,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,dislike,10,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,adore,72,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,adore,72,64880
c2640cbb-d9d4-424e-9ef5-a4c972ea2f09,photo,travel,dislike,10,64880
634a05ab-0751-45fa-a1b4-b4a9b8342f61,video,travel,disgust,0,64880
634a05ab-0751-45fa-a1b4-b4a9b8342f61,video,travel,disgust,0,64880
634a05ab-0751-45fa-a1b4-b4a9b8342f61,video,travel,disgust,0,64880
9f3fd778-5ce2-43e5-bc5e-2af9b6b12fc8,video,travel,like,50,64880
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,cherish,70,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,worried,12,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,worried,12,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,"super love",75,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,"super love",75,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,worried,12,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,"super love",75,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,scared,15,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,"super love",75,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,worried,12,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,"super love",75,64880
88d65e30-7ca0-4f32-a020-45c4cb3d9632,audio,travel,worried,12,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,love,65,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,disgust,0,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,want,70,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,scared,15,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,love,65,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,disgust,0,64880
05776481-7b58-46d8-abf6-bf4de7831287,audio,travel,adore,72,64880
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,cherish,70,64880
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,30,64880
27e2cea3-b408-4e66-801b-29fdf7c03b05,photo,travel,interested,30,64880
5656bfe4-bcc1-4426-94b6-1f9dfe9a0db4,video,travel,intrigued,45,64880
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,adore,72,64880
59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,scared,15,64880
59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,peeking,35,64880
59523d44-6113-46a5-a85b-38de2ce7bfa1,photo,travel,scared,15,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12,64880
b15792cb-995f-473e-8372-5cbe88eb059b,photo,travel,love,65,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12,64880
b15792cb-995f-473e-8372-5cbe88eb059b,photo,travel,worried,12,64880
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,"super love",75,64880
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,worried,12,64880
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,worried,12,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,worried,12,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,0,64880
9bc09268-79e8-4402-ba22-ffd1e45fa66d,GIF,travel,disgust,0,64880
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,cherish,70,64880
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,interested,30,64880
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,peeking,35,64880
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,audio,travel,love,65,64880
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,interested,30,64880
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,indifferent,20,64880
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,hate,5,64880
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,love,65,64880
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,hate,5,64880
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,disgust,0,64880
853e37de-5ba2-447a-a0dd-a1b4407e5ec4,photo,travel,disgust,0,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,50,64880
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,like,50,64880
c3d1c36d-2ad9-45ce-be49-51c103351e62,video,travel,worried,12,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,50,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,50,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,like,50,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,indifferent,20,64880
985f4b4f-de40-4a4e-a090-01e100be42e9,GIF,travel,dislike,10,64880
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,45,64880
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,45,64880
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,worried,12,64880
7286f9d2-7c83-4c7b-bc01-6f56eb0235de,video,travel,intrigued,45,64880
8d7a1aff-abed-432f-a458-a4ab40324e72,GIF,travel,adore,72,64880
343362dd-20e1-4b98-ad23-e3d8d497f98e,video,travel,worried,12,64880
ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,cherish,70,64880
ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,adore,72,64880
ef1ed168-7433-4233-ade8-95070d70a382,audio,travel,cherish,70,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,love,65,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,12,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,12,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,love,65,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,12,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,12,64880
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,love,65,64880
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,hate,5,64880
ee0988ef-8656-4a63-9515-a2533b772636,video,travel,indifferent,20,64880
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,want,70,64880
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,want,70,64880
ec9a2001-b58d-4a7a-86a5-f7ff637f0fe8,audio,travel,want,70,64880
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,video,travel,hate,5,64880
d90a34f1-60ed-4a79-b7bf-fd22efa12e4c,photo,travel,worried,12,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,scared,15,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,"super love",75,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,dislike,10,64880
0ce7392d-5c20-4ffa-a42f-767f51e9b466,GIF,travel,indifferent,20,64880
0ce7392d-5c20-4ffa-a42f-767f51e9b466,GIF,travel,indifferent,20,64880
0ce7392d-5c20-4ffa-a42f-767f51e9b466,GIF,travel,indifferent,20,64880
0ce7392d-5c20-4ffa-a42f-767f51e9b466,GIF,travel,indifferent,20,64880
d6c98c19-5733-47fd-9b03-e4574fbe4220,photo,travel,"super love",75,64880
19f998c4-270b-489d-bea6-ae161d301923,GIF,travel,like,50,64880
19f998c4-270b-489d-bea6-ae161d301923,GIF,travel,like,50,64880
c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,indifferent,20,64880
c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,adore,72,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,scared,15,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,scared,15,64880
2c0e1f1e-1af8-45b6-b8f2-9714358dd2ad,audio,travel,love,65,64880
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,video,travel,"super love",75,64880
734c0b94-6729-44ef-af97-90a3a51a466c,video,travel,indifferent,20,64880
734c0b94-6729-44ef-af97-90a3a51a466c,video,travel,intrigued,45,64880
734c0b94-6729-44ef-af97-90a3a51a466c,video,travel,cherish,70,64880
